PK_COD_ENTIDADE,NO_ENTIDADE,MAT_CRECHE,MAT_PRE,MAT_FUND,MAT_MEDIO
33176710,FUNDACAO DARCY VARGAS - CASA DO PEQUENO JORNALEIRO,0,0,107,0
33176760,CENTRO EDUCACIONAL DA LAGOA,0,0,0,117
33176809,SENAC CAMPO GRANDE,0,0,0,0
33176817,COLEGIO DE A A Z - UNIDADE IPANEMA,0,0,0,75
33176825,COLEGIO SANTO AGOSTINHO - UNIDADE INSTITUTO CULTURAL SANTO AGOSTINHO,0,0,0,390
33176841,0716818 EDI PROFESSORA CLAUDIA PIRES CONTINO DA SILVA,182,234,0,0
33176850,0724809 EDI UGOCIONE JOSE DE MEDEIROS SEU UGO,31,31,0,0
33176868,0716080 ESCOLA MUNICIPAL ALEKSANDER HENRYK LAKS,0,0,899,0
33176876,0716079 ESCOLA MUNICIPAL AZERBAIJAO,0,0,706,0
33176884,0430013 ESCOLA MUNICIPAL OSMAR PAIVA CAMELO,0,0,498,0
33176892,0430012 ESCOLA MUNICIPAL GENIVAL PEREIRA DE ALBUQUERQUE,0,50,260,0
33176906,0833809 EDI PROFESSORA MARIA CECILIA FERREIRA,121,163,0,0
33176957,SISTEMA DE ENSINO RAION LTDA,0,0,10,0
33176973,CENTRO EDUCACIONAL MUNDO FELIZ LTDA,10,1,0,0
33176981,CRECHE ESCOLA PASSINHOS LTDA,34,13,0,0
33176990,MINHA ESCOLA,27,5,0,0
33177015,CRECHE ESCOLA PARAISO DA CRIANCA - CENTRO EDUCACIONAL MARCIA VITORIA NASCIMENTO,17,16,0,0
33177023,MAGIARTE RECREIO ENSINO LTDA,57,34,0,0
33177058,INSTITUTO AVELINO 2,59,0,0,0
33177201,SENAC BONSUCESSO,0,0,0,0
33177279,COLEGIO E CURSO APLICACAO,0,0,217,154
33177317,COLEGIO PENSI MARTINS - MADUREIRA,0,0,254,0
33177350,CRECHE ESCOLA FURA BOLO BARRA EIRELLI EPP,5,10,0,0
33177376,CENTRO EDUCACIONAL BALAO MAGICO,30,6,0,0
33177384,CENTRO EDUCACIONAL ARCO IRIS DO ITANHANGA,18,36,0,0
33177392,CEC - CENTRO EDUCACIONAL CRISTAO - RJ - AGUA SANTA,9,26,35,0
33177422,CASA DE LEYLA,118,0,0,0
33177430,O PIRRALHO - M L SANTOS ENSINO - ME,16,11,27,0
33177490,CENTRO EDUCACIONAL COEDUCAR LTDA ME,5,4,0,0
33177511,ESPACO DE DESENVOLVIMENTO CIRANDA INFANTIL,77,41,0,0
33177520,CRIANCARTES EDUCACAO INFANTIL EIRELI,26,84,0,0
33177627,COLEGIO PH,0,0,505,178
33177643,ESPACO NANDI FORMACAO DE ATORES,0,0,0,0
33177821,INSTITUTO BRASILEIRO DE ENSINO E SERVICOS TECNICOS LTDA,0,0,0,69
33177872,CENTRO DE PROFISSIONALIZACAO ADV INFORMATICA,0,0,0,0
33177945,CRECHE E PRE ESCOLA NOVA JERUSALEM,107,0,0,0
33177988,COLEGIO CURSO INTELLECTUS MEIER I,0,0,0,193
33178038,CENTRO EDUCACIONAL PERCEPCAO,0,0,329,264
33178097,JARDIM ESCOLA CANAA,49,0,0,0
33178100,CENTRO DE EDUCACAO BOMFIM,16,44,113,0
33178208,JARDIM ESCOLA VARANDA E QUINTAL,0,8,19,0
33178216,CRECHE RAIMUNDA NONATA DA SILVA,69,0,0,0
33178267,TATI BI TATI CRECHE,102,77,77,0
33178305,CAPBIO GRUPO EDUCACIONAL,0,0,0,0
33178372,ESCOLA CANADENSE DA FREGUESIA,31,18,0,0
33178410,ESCOLA DE QUALIFICACAO TECNICA E PROFISSIONAL VELUPP,0,0,0,0
33178496,ESCOLA CANADENSE DA BARRA,0,0,161,0
33178534,CENTRO CULTURAL PEDRO II - GUANDU SAPE,32,72,239,0
33178550,ESCOLA TECNICA SANDRA SILVA,0,0,0,0
33178569,CENTRO TECNOLOGICO DE ATUALIZACAO E FORMACAO PROFISSIONAL LTDA,0,0,0,0
33178577,CURSOS TECNICOS E PROFISSIONALIZANTES VALERIA VAZ,0,0,0,0
33178585,CENTRO DE REABILITACAO INFANTIL ALBANO REIS,0,0,0,0
33178615,CURSO SOUZA BARROS DE ENFERMAGEM LTDA,0,0,0,0
33178623,CURSO SOUZA BARROS DE ENFERMAGEM LTDA,0,0,0,0
33178631,CURSO SOUZA BARROS DE ENFERMAGEM LTDA,0,0,0,0
33178682,INSTITUTO EDUCACIONAL FRANCISCO DE ASSIS,0,0,0,355
33178704,COLEGIO CURSO EXATO,0,0,0,0
33178720,SINDICATO DOS PROTETICOS DENTARIOS DO MUNICIPIO DO RIO DE JANEIRO,0,0,0,0
33178798,COLEGIO AO CUBO,0,0,110,345
33178828,COLEGIO AO CUBO,0,0,77,240
33178844,CETAP CENTRO DE ENSINO E TREINAMENTO APLICACAO A PROFISSIONAIS LTDA,0,0,0,0
33178860,ESCOLA ELEVA,73,180,915,188
33178879,COLEGIO ALFA CEM BILINGUE,0,0,477,74
33178925,GT EDUCACIONAL,0,0,38,82
33178992,COLEGIO ALVES CORREA VENANCIO LTDA ME,0,0,284,192
33179018,CENTRO EDUCACIONAL FELIPPO DE OLIVEIRA,52,66,124,0
33179026,0716822 EDI MARCELO PARENTE GOMES DE OLIVEIRA,177,238,0,0
33179034,0716081 ESCOLA MUNICIPAL ATILA NUNES NETO,0,26,747,0
33179050,0716820 EDI MEDALHISTA OLIMPICA AGATHA BEDNARCZUK RIPPEL,185,258,0,0
33179069,0716821 EDI MEDALHISTA PARALIMPICO FELIPE DE SOUZA GOMES,232,194,0,0
33179077,0716823 EDI PROFESSOR EITEL SEIXAS,237,199,0,0
33179093,0313809 EDI ESCULTORA LYGIA CLARK,90,98,0,0
33179107,0227006 ESCOLA MUNICIPAL LUIZ PAULO HORTA,0,0,226,0
33179115,0833810 EDI MEDALHISTA OLIMPICO SERGIO DUTRA DOS SANTOS,142,149,0,0
33179123,0833811 EDI MEDALHISTA OLIMPICA RAFAELA LOPES SILVA,178,137,0,0
33179131,0918100 ESCOLA MUNICIPAL DULCE ARAUJO,0,0,736,0
33179140,0918101 ESCOLA MUNICIPAL YOLIS DA SILVA,0,0,700,0
33179158,0918102 ESCOLA MUNICIPAL PROFESSORA DALVA LAZARONI,0,0,472,0
33179166,0918103 ESCOLA MUNICIPAL MEDALHISTA OLIMPICO DIEGO HYPOLITO,0,0,714,0
33179174,0918104 ESCOLA MUNICIPAL MEDALHISTA OLIMPICA MAYRA AGUIAR DA SILVA,0,0,570,0
33179182,0918105 ESCOLA MUNICIPAL MEDALHISTA OLIMPICO DOUGLAS CORREA DE SOUZA,0,0,477,0
33179190,0918826 EDI PROFESSORA MARLY DOS SANTOS DE OLIVEIRA MARLY MARINHO,206,228,0,0
33179212,0918831 EDI ELFLODIZIO DOS SANTOS,176,152,0,0
33179220,0918832 EDI PROFESSORA JACINTHA REIS FERREIRA,275,208,0,0
33179239,0918833 EDI PROFESSOR WILSON CHOERI,214,217,0,0
33179247,0918834 EDI ENGENHEIRA ELAINE MONSORES PIRES,138,161,0,0
33179255,0918835 EDI MEDALHISTA OLIMPICO ARTHUR NORY OYAKAWA MARIANO,216,204,0,0
33179263,0918836 EDI MEDALHISTA OLIMPICO RAFAEL CARLOS DA SILVA,225,187,0,0
33179271,0918837 EDI MEDALHISTA OLIMPICO WALLACE LEANDRO DE SOUZA,196,289,0,0
33179328,CRECHE ESFERA KIDS,79,0,0,0
33179352,1026811 EDI GERMANO THOME DE OLIVEIRA,226,306,0,0
33179360,1026810 EDI ALCEBIADES FRANCISCO ROSA,214,290,0,0
33179379,1026809 EDI MEDALHISTA PARALIMPICO RICARDO COSTA DE OLIVEIRA,170,279,0,0
33179387,1026807 EDI ALFREDO FERNANDO VAZ GUIMARAES JUNIOR,242,181,0,0
33179395,0430019 ESCOLA MUNICIPAL ESCRITOR MILLOR FERNANDES,0,0,455,0
33179425,1026806 EDI MEDALHISTA OLIMPICO FELIPE ALMEIDA WU,184,300,0,0
33179433,1026805 EDI MEDALHISTA OLIMPICO IZAQUIAS QUEIROZ DOS SANTOS,239,248,0,0
33179441,1019831 EDI PROFESSORA MARIA MESQUITA DE SIQUEIRA,181,178,0,0
33179450,0430018 ESCOLA MUNICIPAL MEDALHISTA OLIMPICO LUCAS SAATKAMP,0,0,390,0
33179468,1019084 ESCOLA MUNICIPAL MEDALHISTA OLIMPICO ROBSON DONATO CONCEICAO,0,0,732,0
33179476,1019085 ESCOLA MUNICIPAL MEDALHISTA OLIMPICO THIAGO BRAZ DA SILVA,0,0,858,0
33179484,1019092 ESCOLA MUNICIPAL VERA LUCIA CHAVES DA COSTA,0,0,518,0
33179492,1019821 EDI PROFESSORA SOLANGE INACIA DE SA DE LACERDA,143,0,0,0
33179506,1019826 EDI THAMIRIS DE ANDRADE DA SILVA SANTOS,154,240,0,0
33179514,0430809 EDI MEDALHISTA OLIMPICO LUIZ FELIPE MARQUES FONTELES,148,146,0,0
33179522,1019827 EDI MEDALHISTA OLIMPICA POLIANA OKIMOTO,197,258,0,0
33179530,1019828 EDI MEDALHISTA OLIMPICO ERLON DE SOUZA SILVA,167,320,0,0
33179549,0430811 EDI MEDALHISTA OLIMPICO WILLIAM PEIXOTO ARJONA,146,147,0,0
33179557,1026030 ESCOLA MUNICIPAL MEDALHISTA OLIMPICA BARBARA SEIXAS DE FREITAS,0,0,438,0
33179565,0430814 EDI JOAO CRISOSTOMO,0,223,0,0
33179573,0430810 EDI MEDALHISTA OLIMPICO EVANDRO MOTTA MARCONDES GUERRA,171,121,0,0
33179581,0430812 EDI MEDALHISTA OLIMPICO EDER FRANCIS CARBONERA,148,125,0,0
33179590,0622804 EDI MEDALHISTA PARALIMPICO DANIEL MARTINS,124,163,0,0
33179611,0622805 EDI MEDALHISTA OLIMPICO MAURICIO LUIZ DE SOUZA,186,92,0,0
33179654,0918097 ESCOLA MUNICIPAL CELIA MARIA DE OLIVEIRA CAMARGO,0,0,831,0
33179662,FLOR DE LIS EDUCACAO INFANTIL,18,20,0,0
33179670,ANDREWS BABY,41,13,0,0
33179689,CRECHE ESCOLA QUINTAL LTDA ME,0,64,0,0
33179697,DINAMIS,63,65,0,0
33179700,DINAMIS,93,101,0,0
33179719,DINAMIS,67,34,0,0
33179727,MAPLE BEAR BOTAFOGO,35,0,20,0
33179735,CENTRO DE ENSINO MODERNO LTDA,61,16,0,0
33179751,CENTRO EDUCACIONAL CRIANCA FELIZ,24,11,0,0
33179794,ESPACO CRIA,51,5,0,0
33179808,JARDIM ESCOLA JUNTANDO LETRAS,16,41,177,0
33179816,CRECHE E ESCOLA LADYBUG,82,6,0,0
33179905,CENTRO EDUCACIONAL OLIVEIRA MELO,23,66,356,43
33179921,CENTRO DE ENSINO MEDEIROS LTDA,20,21,0,0
33179930,COLEGIO SANTA MADRE TERESA DE CALCUTA,40,26,8,0
33179948,JUJUBARTE CRECHE ESCOLA LTDA,76,25,0,0
33179956,CEM CRECHE E ESCOLA BILINGUE,110,27,0,0
33180040,ESCOLA JOAO DE BARRO DESENVOLVIMENTO INFANTIL,41,19,0,0
33180059,CENTRO EDUCACIONAL FUTURO BRILHANTE,23,21,25,0
33180067,MUNDO ENCANTADO,46,17,0,0
33180091,ESCOLA CANADENSE DO RECREIOEIRELI,21,57,12,0
33180130,EDUCANDARIO SANTA MARTA LTDA - SANTA MARTA BABY PRIME,58,0,0,0
33180164,CRECHE ESCOLA BABY - SER BABY,59,0,0,0
33180172,CENTRO EDUCACIONAL LARISSA FERNANDES,0,0,223,0
33180199,COLEGIO PH,0,0,0,49
33180229,ASSOCIACAO PROJETO OVELHINHAS,49,29,0,0
33180245,COLEGIO EDUCART LTDA,53,66,0,0
33180253,JARDIM ESCOLA VILA MAGICA,31,21,8,0
33180415,CENTRO CULTURAL PEDRO II,32,59,312,0
33180440,COLEGIO E CURSO SAINT GEORGE GATE LTDA,0,0,336,0
33180458,COLEGIO EVANGELICO ESPORTIVO VIEIRA AGUIAR,0,0,215,72
33180466,MENEZES EDUCACIONAL,7,10,0,0
33180474,CRECHE ESCOLA CORUJINHA,31,3,0,0
33180482,SOCIEDADE EDUCACIONAL CRESCER FELIZ,7,1,12,0
33180520,ESCOLA UNICA UNIDADE DE DESENVOLVIMENTO INFANTIL,4,5,0,0
33180539,COLEGIO PH,0,0,121,254
33180547,ASSOCIACAO CHALE SEMENTINHAS,22,45,0,0
33180555,CENTRO EDUCACIONAL CONSTRUINDO CONHECIMENTO,20,27,73,0
33180563,IBE INSTITUTO BATISTA DE ENSINO,52,77,315,0
33180644,CENTRO EDUCACIONAL VALE DO SOL,0,18,33,0
33180679,JM TELLES E PONTE ESCOLA TECNICA,0,0,0,0
33180687,CEVIW CENTRO EDUCACIONAL VICTOR E WLADIMIR,11,1,161,141
33180695,CRECHE JARDIM OCEANICO,47,14,0,0
33180970,CENTRO EDUCACIONAL CASSIANO FIGUEIREDO,0,0,234,0
33180997,COLEGIO CURSO DESAFIO LTDA,0,0,0,162
33181136,CURSO PROFISSIONAL MARAJOARA LTDA,0,0,0,0
33181187,ASSERT TREINAMENTO PROFISSIONAL LTDA-ME - TECNIM ESCOLA TECNICA,0,0,0,0
33181225,CURSO TECNICO DE ESPECIALIZACAO PROFISSIONAL BASTOS BRAGA,0,0,0,0
33181250,CETEP IPANEMA,0,0,0,0
33181330,ESCOLA TECNICA DIMENSAO,0,0,0,0
33181365,ESCOLA TECNICA DE ESTUDOS DO MAR,0,0,0,64
33181420,ESCOLA TECNICA MONACO,0,0,0,0
33181500,COLEGIO ANCORA,0,0,264,48
33181560,RECREIO CHRISTIAN SCHOOL,0,0,119,57
33181608,CENTRO EDUCACIONAL CALDEIRA E FERREIRA,53,48,44,0
33181756,JARDIM ESCOLA OFICINA DO CONHECIMENTO,36,22,0,0
33181764,DESCOBERTA CRECHE ESCOLA EIRELI ME,56,6,0,0
33181772,BABYLANDIA CRECHE ESCOLA EIRELI,16,0,0,0
33181780,JARDIM CASINHA FELIZ,20,2,0,0
33181799,CRECHE ESCOLA IMAGINE SO,31,0,0,0
33181802,CRECHE ESCOLA DOCE BALAO,34,12,0,0
33181810,CRECHE ESCOLA ESTRELA DA MANHA,30,19,0,0
33181829,IMAGINE SO,31,31,0,0
33181837,CASA ESCOLA LIMA NASCIMENTO,10,33,0,0
33181853,INSTITUTO AVANTE ELITE DO FUTURO,94,0,0,0
33181870,JARDIM ESCOLA FONTE DE DAVID,46,34,0,0
33181888,ESCOLA DANTAS ITAPICURU,32,0,0,0
33181896,CRECHE ESCOLA MALAFAIA VIANNA LTDA ME,22,30,0,0
33181900,JARDIM ESPACO DE EDUCACAO INFANTIL,90,23,0,0
33181950,ESCOLA ESTACIO - UNIDADE ILHA DO GOVERNADOR,0,0,0,75
33181969,ESCOLA ESTACIO - UNIDADE MADUREIRA,0,0,0,164
33181977,ESCOLA ESTACIO - UNIADE JOAO UCHOA,0,0,0,89
33181985,ESCOLA ESTACIO - UNIDADE TAQUARA,0,0,0,130
33182132,CENTRO DE EDUCACAO INFANTIL FERREIRA DIAS SABER E AMAR,49,0,0,0
33182140,JARDIM ESCOLA MEU ENCANTO LDTA,9,23,0,0
33182159,CENTRO EDUCACIONAL ESPACO INFANTIL,22,13,0,0
33182167,BRINCA COMIGO DO JARDIM SULACAP,8,0,0,0
33182175,CRECHE CASA SANTA MARTA,89,0,0,0
33182221,COLEGIO LIDICE SILVA,0,0,219,98
33182256,PRIMEIROS PASSOS IPANEMA EIRELI - EPP,33,0,0,0
33182264,JANGADA ESCOLA EIRELI,12,23,0,0
33182272,ESCOLA CANADENSE DA ILHA LTDA EPP,56,54,0,0
33182280,CRECHE ESCOLA JOANINHA FELIZ,18,16,0,0
33182299,CENTRO EDUCACIONAL BARROS LESSA,8,4,0,0
33182302,CENTRO EDUCACIONAL OVELHINHAS DO CRISTO EIRELI ME,20,24,0,0
33182329,FUNDACAO MARIETTA GAIO,19,0,0,0
33182337,COLEGIO CURSO NETTO LTDA,40,40,0,0
33182345,DESPERTA EDUCACAO INFANTIL LTDA,79,7,0,0
33182370,RECRUTA CRECHE E ESCOLA,35,17,0,0
33182418,CENTRO EDUCACIONAL EDUCACAR LTDA - ESPACO BASTITA EDUCAR,7,26,0,0
33182523,COLEGIO PARANAPUA,0,0,303,0
33182540,UNIAO DE MULHERES PRO MELHORAMENTO DA ROUPA SUJA,39,4,0,0
33182574,CRECHE VIVENDO E APRENDENDO,99,81,114,0
33182604,CENTRO DE ENSINO E PRATICAS MEDICAS LTDA,0,0,0,0
33182612,ESCOLA CASA DA MANGUEIRA LTDA,43,31,32,0
33182710,CRECHE E BERCARIO ESPACO DO BEBE,22,0,0,0
33182728,JARDIM ESCOLA MICHAELIS,10,31,0,0
33182736,VINE INTERNATIONAL CHRISTIAN SCHOOL,21,22,35,0
33182744,DANIELLE MATTOS DA CRUZ EDUCACAO INFANTIL EIRELI,63,106,0,0
33182850,CENTRO DE EDUCACAO LOPETH,0,15,21,0
33182868,LET IT BABY EDUCACAO INFANTIL LTDA A ME,48,0,0,0
33182876,CENTRO DE EDUCACAO INFANTIL MUNDO DA CRIANCA LTDA,49,13,0,0
33182892,JARDIM CRECHE RESPLANDECENTE ESTRELA DA MANHA - RESMA,13,29,52,0
33182930,CENTRO DE EDUCACAO INFANTIL GOLFINHO AMIGO EIRELI,84,115,0,0
33182965,MI IN MOVIMENTO INFANCIA IN NATURA,36,11,0,0
33183031,ESCOLA SA PEREIRA,0,58,0,0
33183066,CRIANDO COM ARTE,53,9,0,0
33183139,INOVAR VEIGA DE ALMEIDA,0,0,145,47
33183155,COLEGIO ZERO HUM,0,0,72,40
33183171,CENTRO EDUCACIONAL ITABIRA,29,42,0,0
33183180,CENTRO EDUCACIONAL ITABIRA,0,0,52,14
33183201,CRECHE CASA VIVA,85,0,0,0
33183236,CRECHE LAR DE MARIA DOLORES,72,0,0,0
33183260,UNIVERSIDADE ESTACIO DE SA - UNIDADE SANTA CRUZ,0,0,0,57
33183279,CENTRO EDUCACIONAL OLIVEIRA MELO,25,19,140,19
33183287,CENTRO EDUCACIONAL OLIVEIRA MELO,17,29,130,28
33183295,COLEGIO EDUCACAO E ARTE DE ENSINO PRE ESCOLAR E FUNDAMENTAL LTDA,23,22,66,0
33183325,COLEGIO MONTE ALTO BOTAFOGO,30,3,0,0
33183368,COLEGIO E CURSO MATRIZ EDUCACAO,0,0,444,675
33183384,COLEGIO SARAH DAWSEY UNIDADE TIJUCA,68,76,181,22
33183414,ESCOLA PEDRA DA GAVEA,0,0,64,0
33183465,CRECHE CREARE LTDA ME,29,21,0,0
33183473,ESPACO ENVOLVIMENTO SOCIEDADE DE ENSINO,35,0,0,0
33183481,CHAMPIGNON SISTEMA DE ENSINO LTDA,0,0,87,0
33183503,CENTRO CULTURAL PEDRO II,13,18,101,0
33183520,CENTRO DE ENSINO INTEGRADO AGUIA,9,19,0,0
33183538,ESPACO RECREATIO INFANTIL ARCO IRIS,49,14,0,0
33183546,COLEGIO BIONATUS - RIO,0,0,0,28
33183627,COLEGIO PORTO REAL - UNIDADE II,0,0,21,0
33183635,COLEGIO PORTO REAL - UNIDADE III,38,65,30,0
33183660,ESCOLA ESTACIO UNIDADE CAMPO GRANDE,0,0,0,47
33183686,SISTEMA EDUCANDUS DE ENSINO,0,0,0,0
33183694,CRECHE ESCOLA TURMINHA BABY,35,0,0,0
33183724,CE ARTHUR ANTONIO SENDAS,0,0,0,58
33183767,ESCOLA ESTACIO - UNIDADE SULACAP,0,0,0,26
33183805,JARDIM ESCOLA GATINHO FELIZ,1,2,4,0
33183813,0430020 ESCOLA MUNICIPAL VEREADORA MARIELLE FRANCO,0,0,311,0
33183821,CAP ACM RIO,0,0,62,68
33183830,ESCOLA ELEVA,73,122,231,0
33183864,INSTITUTO NOSSA SENHORA APARECIDA,22,20,62,0
33183910,COLEGIO E CURSO A-PROVINHO,0,0,42,0
33184003,MAGIA DO APRENDER,14,12,10,0
33184143,CENTRO EDUCACIONAL ARCO IRIS DO AMANHA LTDA,22,36,43,0
33184160,CRECHE ESCOLA CORUJINHA DO RECREIO,33,0,0,0
33184178,CENTRO EDUCACIONAL CRESCENDO E APRENDENDO,84,26,0,0
33184186,CENTRO EDUCACIONALROSANA MONTEIRO,17,47,230,0
33184194,ESCOLA TECNICA NUTRIX,0,0,0,0
33184208,FOR KIDS CRECHE E ESCOLA LTDA,51,97,0,0
33184216,GPSA EDUCACAO INFANTIL LTDA,100,133,0,0
33184224,MCAR EDUCACAO INFANTIL LTDA,90,22,0,0
33184232,CRECHE ESCOLA REI DAVI,8,4,0,0
33184275,GAU INFANTIL,45,36,0,0
33184291,KINDERGARTEN CRECHE E ESCOLA LTDA,8,2,0,0
33184313,CRECHE ESCOLA PROFESSOR PICA PAU,18,3,0,0
33184321,SISTEMA DE ENSINO TUBARAO,5,16,94,0
33184330,CEMP ENSINO INFANTIL MARAPENDI LTDA,12,66,0,0
33184348,CRECHE ESCOLA PEQUENOS BRILHANTES RJ LTDA,53,61,0,0
33184372,MOTIVA ESPACO DE EDUCACAO INFANTIL LTDA,46,10,0,0
33184380,PENTAGONO EDUCACAO INFANTIL,9,41,0,0
33184437,CASA MATERNAL CORACAO DE MAE,39,0,0,0
33184445,CRECHE ESCOLA BILINGUE CONCEITO KIDS EIRELI,14,3,0,0
33184461,CRECHE ESCOLA XODOZINHOS LTDA,33,0,0,0
33184470,ESPACO CREARE MEIER,23,1,0,0
33184488,CENTRO CULTURAL EDUCAR,98,0,0,0
33184496,COLEGIO E CURSO MIGUEL COUTO - UNIDADE CAMPO GRANDE,0,0,0,71
33184500,CRECHE ESCOLA IPE LTDA,221,59,0,0
33184518,CRECHE ESCOLA PEQUENO APRENDIZ,26,44,0,0
33184526,JARDIM ESCOLA NOSSA SENHORA DA AJUDA,20,27,49,0
33184534,CENTRO EDUCACIONAL COSME E FERREIRA LTDA,32,0,0,0
33184585,CENTRO DE DESENVOLVIMENTO INFANTIL DA TIJUCA,52,0,0,0
33184593,0817133 ESCOLA MUNICIPAL PROFESSORA IVONE NUNES FERREIRA,0,74,135,0
33184607,INSTITUTO PROGRESSO,0,0,79,0
33184682,COLEGIO GENTE UNISUAM,0,0,0,36
33184690,ESCOLA JARDIM SEMENTE HEBROM,13,14,18,0
33184720,COLEGIO ALFA CEM ARENA,0,0,288,38
33184739,COLEGIO ALFA CEM BARRA,0,0,378,16
33184771,JARDIM ESCOLA JOAO PAULO I LTDA,50,68,244,0
33184887,CENTRO CULTURAL EDUCAR,215,0,0,0
33184895,ESCOLA CANADENSE DA FREGUESIA EIRELI,0,33,33,0
33184976,ESCOLA ESTACIO - NOVA AMERICA,0,0,0,39
33184992,JARDIM ESCOLA TIO QUIM,43,48,94,0
33185026,MAPLE BEAR BOTAFOGO,0,70,0,0
33185077,PEDRINHO II,22,3,0,0
33185085,CENTRO DE ESTUDO CRECHE ESCOLA PRIMEIRA LTDA,23,0,0,0
33185093,EDUCANDARIO CIRANDA DO SABER,1,3,0,0
33185107,CRECHE CASULO AGOSTINHO BEZERRA DE MENEZES,160,0,0,0
33185115,CRECHE COMUNITARIA ISABEL MARIA II,128,0,0,0
33185123,CRECHE ESCOLA JUANINHA SANTA CRUZ,15,2,0,0
33185204,FTEC TECNICO,0,0,0,0
33185255,CENTRO EDUCACIONAL MELO SANTOS,14,36,161,0
33185271,RACHEL REIS EDUCACAO INFANTIL LTDA,25,13,0,0
33185298,CURSOS TECNICOS PHK LTDA ME QUALIFICACAO RX,0,0,0,0
33185387,CRECHE ESCOLA JOANINHA,41,4,0,0
33185417,UNIDADE GPI JARDIM GUANABARA II,0,0,83,83
33185425,COLEGIO FREINET,0,0,149,63
33185476,COLEGIO E CURSO PROGRESSAO CENTRO,0,0,112,31
33185492,CENTRO DE EDUCACAO INFANTIL CRIAR LTDA,65,13,0,0
33185530,CRECHE PRE ESCOLA TEMPO DAS CRIANCAS,33,0,0,0
33185565,CRECHE ESCOLA JEITO DE SER LTDA,53,16,0,0
33185590,COLEGIO CURSO TAMANDARE,0,96,584,70
33185603,ESCOLA PEDRA DA GAVEA,18,20,0,0
33185611,CRECHE ESCOLA BEM ME QUER,16,0,0,0
33185727,CENTRO EDUCACIONAL AMIGOS DA SABEDORIA,2,2,0,0
33185735,JARDIM ESCOLA J E MEUS SONHOS,17,5,0,0
33185751,INSTITUTO EDUCACIONAL SANTA CLARA LTDA,15,4,0,0
33185786,CRECHE JARDIM ESCOLA RIO DA PRATA,28,19,0,0
33185808,CENTRO EDUCACIONAL MENDES DE SA TAUA EIRELI,12,0,0,0
33185816,CENTRO DE FORMACAO PROFISSIONAL BEZERRA DE ARAUJO - TIJUCA,0,0,0,0
33185832,OBRA SOCIAL CASA PADRE DAMIAO,13,27,0,0
33185905,CRECHE ESCOLA REFERENCIA COM,78,10,0,0
33185921,GRUPO DE ENSINO LEOPOLDINENSE,0,0,90,63
33185948,COLEGIO COELHO NETO,15,38,311,54
33185999,CHF - CENTRO EDUCACIONAL E CULTURAL HENRIQUES FERNANDES,13,39,167,36
33186006,CRECHE ESCOLA LUA E FLOR,47,39,0,0
33186014,COLEGIO E CURSO OBJETIVO,4,0,0,0
33186030,JARDIM ESCOLA PETIZADA FELIZ,15,17,31,0
33186057,ESPACO CRESCER CRECHE ESCOLA EBENEZER,30,0,0,0
33186065,CRECHE ESCOLA JOANINHA,42,43,0,0
33186073,CRECHE ESCOLA BRINCANDO DE APRENDER,29,11,0,0
33186081,COLEGIO DALTRO EDUCACIONAL,27,77,143,0
33186138,CENTRO EDUCACIONAL NOSSA SENHORA APARECIDA - CRECHE,74,0,0,0
33186146,COLEGIO GERACAO Z,0,0,98,67
33186219,CONSTRUINDO SONHOS CRECHE E ESCOLA,28,19,0,0
33186260,COLEGIO E CURSO AO CUBO,0,0,50,83
33186278,COLEGIO E CURSO AO CUBO,0,0,78,84
33186286,CENTRO EDUCACIONAL ESPACO DA CRIANCA LTDA ME,20,23,0,0
33186294,CRECHE ESCOLA ESPACO ENCANTADO DA TIA LU,85,41,0,0
33186332,JARDIM ESCOLA APRENDENDO COM AS DIFICULDADES,39,17,0,0
33186340,CENTRO DE EDUCACAO INFANTIL LAPIS DE COR LTDA,13,7,0,0
33186359,CENTRO EDUCACIONAL CERQUEIRA BOTELHO LTDA,0,0,120,41
33186375,INSTITUTO SAGRADO CORACAO DE MARIA,13,21,166,0
33186383,SEGUNDO COLEGIO DA POLICIA MILITAR DO ESTADO DO RIO DE JANEIRO,0,0,49,0
33186421,CENTRO EDUCACIONAL GANDRA MORETTI LTDA,20,28,78,0
33186430,CENTRO EDUCACIONAL TIA NORMA,17,38,55,0
33186600,COLEGIO PORTFOLIO EDUCACIONAL,13,16,49,0
33186634,CENTRO EDUCACIONAL SOUSA PASSOS,0,13,63,0
33186669,INSTITUTO EDUCACIONAL ESPERANCA,0,0,37,0
33186685,CENTRO EDUCACIONAL PERES,0,0,142,0
33186693,CENTRO EDUCACIONAL VIEIRA LEANDRO,8,11,38,0
33186740,CENTRO EDUCACIONAL KARYNE,0,0,28,0
33189005,CRECHE ESCOLA PINGUINHO DE OURO,11,13,0,0
33189200,CENTRO EDUCACIONAL ROSANGELA POMODORO LTDA ME,8,17,33,0
33189803,COLEGIO AGNIS,7,38,67,0
33190208,CENTRO EDUCACIONAL YAHWEH LTDA ME,4,5,2,0
33194807,CENTRO EDUCACIONAL BRINCANDO E APRENDENDO,16,21,36,0
33195609,COLEGIO EDUCO CPS,18,34,0,0
33198209,INSTITUTO AVELINO,138,0,0,0
33202001,CENTRO EDUCACIONAL NOSSO FRUTO,0,4,65,0
33204209,CEFET-RJ - CAMPUS MARIA DA GRACA,0,0,0,347
33218404,COLEGIO NOTRE DAME - RECREIO - RJ,19,46,410,86
